time,aX,aY,aZ,gX,gY,gZ
197439,1.0026855,-0.040771484,-0.08618164,0.5493164,-2.319336,-0.061035156
197459,0.99938965,-0.041992188,-0.095947266,0.5493164,-2.5024414,-0.18310547
197469,0.99560547,-0.040893555,-0.099853516,0.18310547,-2.5024414,-0.24414062
197479,0.99487305,-0.043823242,-0.099853516,0.12207031,-2.319336,-0.24414062
197489,0.99560547,-0.045654297,-0.095458984,0.18310547,-2.1972656,-0.4272461
197499,0.99780273,-0.04736328,-0.09802246,0.30517578,-2.1362305,-0.5493164
197509,0.99975586,-0.04333496,-0.09362793,0.4272461,-2.0751953,-0.6713867
197519,1.0008545,-0.03869629,-0.08996582,0.48828125,-2.1362305,-0.79345703
197529,1.0009766,-0.044921875,-0.08581543,1.0375977,-2.2583008,-0.6713867
197539,1.0023193,-0.047607422,-0.0871582,1.0375977,-2.319336,-0.7324219
197549,0.99816895,-0.04284668,-0.092285156,0.6713867,-2.380371,-0.8544922
197559,0.99487305,-0.038085938,-0.096191406,0.48828125,-2.319336,-0.9765625
197569,0.9949951,-0.036621094,-0.095214844,0.61035156,-2.2583008,-0.91552734
197579,0.9959717,-0.03930664,-0.09631348,0.8544922,-2.1972656,-0.7324219
197599,0.9995117,-0.040283203,-0.08959961,0.6713867,-2.1972656,-0.7324219
197619,1.0028076,-0.040161133,-0.095336914,0.30517578,-2.4414062,-0.61035156
197629,1.0019531,-0.045166016,-0.09411621,0.061035156,-2.319336,-0.6713867
197639,0.99645996,-0.04711914,-0.096191406,-0.061035156,-2.319336,-0.7324219
197649,0.9946289,-0.049438477,-0.095458984,0.0,-2.2583008,-0.8544922
197659,0.9951172,-0.048583984,-0.09729004,0.24414062,-2.2583008,-1.0986328
197669,0.9974365,-0.04699707,-0.092285156,0.79345703,-2.1972656,-1.2817383
197679,0.9975586,-0.040527344,-0.08959961,1.0375977,-2.319336,-1.4648438
197689,1.0007324,-0.030883789,-0.08898926,1.0986328,-2.380371,-1.3427734
197699,1.0014648,-0.028808594,-0.088378906,1.0375977,-2.380371,-1.159668
197709,0.9987793,-0.027709961,-0.092163086,0.4272461,-2.5024414,-0.8544922
197719,0.99523926,-0.029663086,-0.092041016,0.061035156,-2.4414062,-0.5493164
197729,0.9954834,-0.037963867,-0.091552734,0.18310547,-2.380371,-0.36621094
197739,0.99658203,-0.04650879,-0.09411621,0.4272461,-2.5024414,-0.24414062
197749,0.9992676,-0.047607422,-0.0925293,0.61035156,-2.5024414,-0.48828125
197769,0.998291,-0.04675293,-0.095947266,0.5493164,-2.380371,-0.79345703
197779,0.9946289,-0.047973633,-0.09362793,0.4272461,-2.4414062,-0.91552734
197789,0.99487305,-0.04333496,-0.095336914,0.30517578,-2.4414062,-1.159668
197799,0.9980469,-0.040283203,-0.08984375,0.5493164,-2.380371,-1.2207031
197809,1.0006104,-0.03930664,-0.0949707,0.79345703,-2.319336,-1.159668
197819,1.0007324,-0.036010742,-0.09692383,0.4272461,-2.319336,-1.0986328
197829,1.0002441,-0.03515625,-0.08935547,0.30517578,-2.2583008,-1.0375977
197839,0.9992676,-0.041381836,-0.09106445,0.79345703,-2.319336,-0.91552734
197849,0.9970703,-0.041137695,-0.091674805,0.6713867,-2.380371,-0.91552734
197859,0.9954834,-0.03942871,-0.0925293,0.5493164,-2.2583008,-1.0375977
197869,0.99645996,-0.03894043,-0.08996582,0.48828125,-2.319336,-1.0986328
197879,0.99890137,-0.040527344,-0.09020996,0.5493164,-2.4414062,-1.0375977
197889,1.0006104,-0.040039062,-0.09289551,0.5493164,-2.380371,-0.91552734
197899,0.9975586,-0.03540039,-0.09411621,0.4272461,-2.380371,-0.91552734
197909,0.99731445,-0.037963867,-0.09362793,0.30517578,-2.319336,-0.7324219
197929,0.99853516,-0.034423828,-0.09643555,0.30517578,-2.319336,-0.91552734
197949,1.0075684,-0.042236328,-0.09020996,0.91552734,-2.380371,-0.5493164
197959,1.0009766,-0.048828125,-0.09106445,0.24414062,-2.4414062,-0.5493164
197969,0.99243164,-0.048706055,-0.09350586,-0.36621094,-2.380371,-0.8544922
197979,0.9904785,-0.049438477,-0.091796875,0.12207031,-2.2583008,-1.0375977
197989,0.9938965,-0.047729492,-0.09069824,0.5493164,-2.2583008,-1.3427734
197999,1.0006104,-0.040527344,-0.0904541,0.61035156,-2.2583008,-1.5869141
198009,1.0050049,-0.03552246,-0.09362793,0.4272461,-2.380371,-1.5869141
198019,1.0012207,-0.03515625,-0.09362793,0.30517578,-2.319336,-1.5258789
198029,0.9971924,-0.03930664,-0.09387207,0.18310547,-2.2583008,-1.4648438
198039,0.9971924,-0.041992188,-0.08483887,0.18310547,-2.319336,-1.4648438
198049,0.998291,-0.04272461,-0.09069824,0.61035156,-2.380371,-1.5258789
198059,0.9980469,-0.037719727,-0.09362793,0.36621094,-2.4414062,-1.6479492
198069,0.9970703,-0.033935547,-0.09289551,0.61035156,-2.4414062,-1.7089844
198089,0.9951172,-0.030639648,-0.09301758,0.5493164,-2.4414062,-1.0375977
198109,1.0003662,-0.023071289,-0.09265137,0.36621094,-2.4414062,-0.30517578
198119,1.0031738,-0.03137207,-0.09265137,0.30517578,-2.380371,0.061035156
198129,1.0030518,-0.03930664,-0.091308594,0.4272461,-2.380371,0.30517578
198139,1.0020752,-0.040161133,-0.08862305,0.30517578,-2.380371,0.36621094
198149,1.0001221,-0.03955078,-0.095581055,0.0,-2.319336,0.24414062
198159,0.99560547,-0.04724121,-0.09375,0.24414062,-2.380371,0.18310547
198169,0.9963379,-0.051513672,-0.08972168,0.30517578,-2.4414062,0.061035156
198179,0.99902344,-0.052001953,-0.087402344,0.4272461,-2.380371,-0.18310547
198189,0.99780273,-0.04711914,-0.0892334,0.6713867,-2.5024414,-0.5493164
198199,0.99890137,-0.03930664,-0.084472656,0.79345703,-2.5634766,-0.79345703
198209,0.9991455,-0.037353516,-0.0892334,0.6713867,-2.6245117,-0.8544922
198219,0.9971924,-0.038085938,-0.08972168,0.61035156,-2.6245117,-0.8544922
198229,0.99768066,-0.03540039,-0.091430664,0.12207031,-2.6245117,-0.7324219
198239,0.9968262,-0.034423828,-0.09350586,-0.18310547,-2.746582,-0.6713867
198259,0.9998779,-0.049804688,-0.092041016,0.30517578,-2.5024414,-0.79345703
198279,0.99975586,-0.046142578,-0.091918945,0.9765625,-2.5024414,-1.2817383
198289,0.9968262,-0.040649414,-0.09240723,1.2207031,-2.5024414,-1.4648438
198299,0.99572754,-0.03466797,-0.09057617,1.4648438,-2.5024414,-1.5258789
198309,0.99768066,-0.028930664,-0.08862305,1.4038086,-2.5634766,-1.3427734
198319,0.9980469,-0.025512695,-0.087890625,1.159668,-2.5024414,-1.0986328
198329,0.9996338,-0.027954102,-0.087646484,0.61035156,-2.6245117,-0.8544922
198360,0.9963379,-0.043945312,-0.09118652,-0.30517578,-2.5634766,-0.4272461
198369,0.9967041,-0.045532227,-0.09472656,-0.061035156,-2.5634766,-0.61035156
198379,0.9968262,-0.044555664,-0.091308594,0.24414062,-2.5634766,-0.6713867
198389,1.0002441,-0.045043945,-0.09411621,0.79345703,-2.6245117,-0.79345703
198399,0.9998779,-0.041381836,-0.091308594,1.0375977,-2.6245117,-0.91552734
198419,1.0002441,-0.038085938,-0.0892334,1.0986328,-2.746582,-0.8544922
198439,0.99658203,-0.040039062,-0.08886719,0.79345703,-2.746582,-0.9765625
198449,0.9958496,-0.032714844,-0.09020996,0.61035156,-2.6855469,-0.9765625
198459,0.9970703,-0.03112793,-0.09375,0.5493164,-2.746582,-0.91552734
198469,0.99768066,-0.033935547,-0.09448242,0.4272461,-2.746582,-0.7324219
198479,0.9995117,-0.039916992,-0.092285156,0.61035156,-2.6245117,-0.6713867
198489,0.9991455,-0.037963867,-0.08886719,0.4272461,-2.6245117,-0.5493164
198499,0.99780273,-0.036621094,-0.08886719,0.24414062,-2.6855469,-0.5493164
198509,0.9971924,-0.03857422,-0.091674805,0.4272461,-2.6855469,-0.48828125
198519,0.99609375,-0.03527832,-0.09094238,0.24414062,-2.6855469,-0.48828125
198529,0.9970703,-0.0345459,-0.08996582,0.30517578,-2.6245117,-0.36621094
198539,0.99890137,-0.036987305,-0.08911133,0.36621094,-2.746582,-0.24414062
198549,0.99938965,-0.035888672,-0.092041016,-0.061035156,-2.8076172,-0.18310547
198559,1.0,-0.03955078,-0.09240723,0.061035156,-2.8076172,-0.18310547
198569,0.9998779,-0.047851562,-0.09301758,0.061035156,-2.746582,-0.36621094
198589,0.9968262,-0.04626465,-0.096069336,0.5493164,-2.8076172,-0.79345703
198609,0.9975586,-0.041748047,-0.095581055,0.79345703,-2.5634766,-1.0986328
198619,0.9967041,-0.040649414,-0.09387207,0.9765625,-2.5024414,-1.159668
198629,0.99780273,-0.03881836,-0.09240723,1.2817383,-2.5024414,-1.159668
198639,0.9980469,-0.0390625,-0.08935547,1.159668,-2.5024414,-1.159668
198649,0.99938965,-0.03869629,-0.08972168,1.0375977,-2.5634766,-1.2207031
198659,0.99975586,-0.037109375,-0.087524414,0.6713867,-2.6855469,-1.159668
198669,0.9984131,-0.03515625,-0.091308594,0.5493164,-2.6855469,-1.0986328
198679,0.99853516,-0.036987305,-0.091796875,0.36621094,-2.6245117,-1.0375977
198689,0.9974365,-0.037231445,-0.08911133,0.061035156,-2.6245117,-1.0375977
198699,0.9970703,-0.03955078,-0.096069336,-0.061035156,-2.6855469,-1.0375977
198709,0.99694824,-0.040649414,-0.09326172,0.18310547,-2.6245117,-0.9765625
198719,0.99768066,-0.039794922,-0.09362793,0.24414062,-2.6855469,-0.91552734
198729,0.99816895,-0.040649414,-0.096191406,0.48828125,-2.746582,-0.9765625
198749,0.9970703,-0.03552246,-0.09033203,1.159668,-2.8686523,-0.9765625
198769,0.9962158,-0.037109375,-0.08898926,0.8544922,-2.8686523,-0.79345703
198779,0.9987793,-0.036376953,-0.09057617,0.79345703,-2.746582,-0.79345703
198789,0.99853516,-0.036499023,-0.09399414,0.6713867,-2.6245117,-0.7324219
198799,0.998291,-0.037719727,-0.09399414,0.4272461,-2.8076172,-0.61035156
198809,0.9984131,-0.037353516,-0.09411621,0.4272461,-2.746582,-0.61035156
198819,0.9971924,-0.03552246,-0.0949707,0.24414062,-2.746582,-0.6713867
198829,0.9968262,-0.036621094,-0.09423828,0.4272461,-2.6855469,-0.61035156
198839,0.99731445,-0.040039062,-0.0949707,0.48828125,-2.6855469,-0.5493164
198849,0.9995117,-0.040893555,-0.09375,0.12207031,-2.6245117,-0.5493164
198859,0.9984131,-0.04284668,-0.091796875,0.18310547,-2.6245117,-0.61035156
198869,0.99853516,-0.045654297,-0.09411621,0.48828125,-2.6245117,-0.61035156
198879,0.9984131,-0.044555664,-0.09484863,0.24414062,-2.6245117,-0.7324219
198889,0.99902344,-0.04248047,-0.09484863,0.30517578,-2.6855469,-0.9765625
198899,0.99658203,-0.040161133,-0.09399414,0.5493164,-2.5634766,-1.0375977
198919,0.99890137,-0.03918457,-0.08984375,0.61035156,-2.6245117,-1.0986328
198939,0.9991455,-0.036499023,-0.0925293,0.7324219,-2.6855469,-1.0986328
198949,0.99816895,-0.032470703,-0.095703125,0.61035156,-2.6855469,-1.159668
198959,0.99658203,-0.029541016,-0.09716797,0.48828125,-2.746582,-0.9765625
198969,0.99609375,-0.029296875,-0.09863281,0.36621094,-2.746582,-0.7324219
198979,0.9971924,-0.038330078,-0.09362793,0.48828125,-2.6855469,-0.61035156
198989,0.99780273,-0.04309082,-0.09094238,0.30517578,-2.5024414,-0.61035156
198999,1.0,-0.044921875,-0.09082031,0.4272461,-2.5024414,-0.6713867
199009,0.9998779,-0.045532227,-0.092163086,0.6713867,-2.5634766,-0.79345703
199019,0.99731445,-0.04260254,-0.09411621,0.79345703,-2.6245117,-0.9765625
199029,0.9959717,-0.03466797,-0.09350586,0.79345703,-2.6245117,-1.0375977
199039,0.99768066,-0.029174805,-0.0949707,0.61035156,-2.6855469,-0.9765625
199049,0.99768066,-0.033081055,-0.096191406,0.61035156,-2.5634766,-0.8544922
199059,0.99975586,-0.037719727,-0.09313965,0.36621094,-2.5634766,-0.5493164
199079,0.99816895,-0.03955078,-0.09484863,0.36621094,-2.5634766,-0.61035156
199099,1.0,-0.03930664,-0.095458984,0.24414062,-2.5024414,-0.79345703
