x_component_x,y_component_x,z_component_x,x_component_y,y_component_y,z_component_y"
"0.035","-0.8713703155517578","1.8897557258605957","5.882514476776123","6.239746749646843"
"0.078","-0.8157802820205688","1.3395214080810547","5.023778915405273","5.26290505919607"
"0.115","-0.3654855489730835","1.0046180486679077","4.026679992675781","4.166171968802164"
"0.156","-0.24261760711669922","0.35001516342163086","2.8480634689331055","2.8797290568696523"
"0.198","-0.048610568046569824","0.7834619283676147","3.0326690673828125","3.1326118899071824"
"0.236","-0.24945682287216187","-0.18296146392822266","2.116024971008301","2.138519413447283"
"0.275","0.4512822926044464","0.8528735637664795","1.7196197509765625","1.9718369890380785"
"0.317","0.48353832960128784","-0.010662555694580078","1.1172714233398438","1.2174639377408203"
"0.357","0.19540488719940186","0.5485191345214844","0.8612737655639648","1.0396387882944444"
"0.395","-0.21121370792388916","0.5402710437774658","0.5894784927368164","0.8270362292902405"
"0.44","-0.3067975640296936","0.32501840591430664","0.5290098190307617","0.6925410443494235"
"0.478","-0.16503924131393433","0.5643820762634277","0.6261196136474609","0.8589475244594063"
"0.516","-0.005690276622772217","0.3385641574859619","-0.14229393005371094","0.36729501836038186"
"0.56","0.19835913181304932","0.7934441566467285","-0.808711051940918","1.1501797861299123"
"0.597","0.9167335033416748","1.5114855766296387","-0.16074752807617188","1.7750573884500556"
"0.636","1.5335466861724854","-0.9577518701553345","-1.1125268936157227","2.1229154887736112"
"0.678","0.7827295660972595","0.6982059478759766","0.3963603973388672","1.1212754718938696"
"0.716","-1.9925214052200317","-2.911985158920288","-1.3081169128417969","3.763106293169883"
"0.756","-3.404905319213867","-0.4517008066177368","1.4822406768798828","3.740915833817614"
"0.798","-4.733895301818848","-5.487743854522705","-2.087588310241699","7.542090048155887"
"0.837","-3.3659794330596924","0.6806744337081909","1.2510881423950195","3.654908585522521"
"0.876","-2.543471336364746","-0.4987310767173767","0.2983369827270508","2.609019754822761"
"0.918","-2.3295722007751465","0.10829353332519531","-0.8007721900939941","2.4657392863829597"
"0.958","-0.49304962158203125","0.5537137985229492","-1.6341171264648438","1.794445787150622"
"0.995","-1.405167579650879","0.08691906929016113","-1.6461172103881836","2.166045410845385"
"1.039","-1.2389893531799316","0.8314099311828613","-0.20662450790405273","1.5063302354494872"
"1.076","-2.105289936065674","-0.7686512470245361","-1.53782320022583","2.7180821638803705"
"1.116","-0.9147005081176758","1.2648804187774658","0.3681478500366211","1.603786872637377"
"1.157","-1.279238224029541","-0.793241024017334","0.07437849044799805","1.507054715610434"
"1.196","-2.7653660774230957","-0.32639724016189575","-0.972282886505127","2.9494268446493876"
"1.236","-3.5982160568237305","-2.0605204105377197","-2.1733202934265137","4.68147671698217"
"1.277","-2.3808650970458984","-2.0350966453552246","1.0944457054138184","3.317822835590565"
"1.316","0.2469329833984375","-1.5476784706115723","-3.3683536052703857","3.7151164930352634"
"1.355","0.1784038543701172","4.152408123016357","8.249131202697754","9.237017200085102"
"1.397","4.579974174499512","-4.825156211853027","-0.052742958068847656","6.6528999487059925"
"1.436","1.5008673667907715","-1.254819631576538","3.6848669052124023","4.171980257577566"
"1.473","1.3346920013427734","1.7335333824157715","0.4153299331665039","2.2268901364419253"
"1.517","2.250765085220337","2.7784922122955322","2.093381881713867","4.143453890816419"
"1.555","1.2071924209594727","-0.5509661436080933","1.0621442794799805","1.699714006254115"
"1.593","0.6747865676879883","-0.24934710562229156","-0.7391185760498047","1.0314102774726657"
"1.637","0.7771973609924316","0.06468994915485382","-1.535024642944336","1.721778493855015"
"1.674","0.5145597457885742","-2.423383951187134","-1.3237323760986328","2.808883926115335"
"1.714","1.3075203895568848","3.369530439376831","2.380934715270996","4.328070594315276"
"1.759","0.7359066009521484","0.8560225367546082","-0.11287879943847656","1.1344931608958297"
"1.795","-0.1884632110595703","2.3138515949249268","-1.4857969284057617","2.7562692353468496"
"1.834","-0.5527653694152832","3.3690879344940186","-0.5071620941162109","3.451596218228072"
"1.877","1.1466224193572998","-2.9345626831054688","-2.9325499534606934","4.304213092214449"
"1.914","0.41193389892578125","0.5141657590866089","-1.1496281623840332","1.325028632387917"
"1.953","0.18406343460083008","-0.3658561706542969","-2.129514217376709","2.1685388831128707"
"1.996","-0.545710563659668","2.017824649810791","2.2723031044006348","3.0875196736122277"
"2.035","0.4095335006713867","0.9002416133880615","-0.9157185554504395","1.3478475891004666"
"2.076","-1.0889239311218262","-0.8112132549285889","-0.8799724578857422","1.6180771920335326"
"2.116","-1.3726754188537598","0.22010266780853271","-0.9604883193969727","1.6897398621088984"
"2.154","1.0534863471984863","0.4402496814727783","1.8024578094482422","2.133660568274965"
"2.194","4.430108547210693","1.9065775871276855","9.342109680175781","10.513606094591946"
"2.236","0.5846438407897949","-0.768019437789917","-2.019118309020996","2.2379680567917832"
"2.274","1.2334182262420654","-3.847597360610962","-3.2079572677612305","5.15910028997195"
"2.313","-0.5791285037994385","1.9391924142837524","-1.2608418464660645","2.3844452615500695"
"2.355","-0.6279292106628418","-1.1075503826141357","-1.9179458618164062","2.3020597890782626"
"2.393","0.2059319019317627","0.7851070165634155","0.16167593002319336","0.8276110693068363"
"2.431","0.14560294151306152","1.0434796810150146","1.7220029830932617","2.018748209918846"
"2.475","0.7635016441345215","3.491774082183838","3.3722591400146484","4.914015945132783"
"2.513","1.3956472873687744","0.3221120834350586","1.0362319946289062","1.767869987223974"
"2.551","1.0246332883834839","0.2194044589996338","-0.46313953399658203","1.1456482532797947"
